iso3,year,pop,gdp_pc
IDN,2006,233951652,2244.0802226202
IDN,2007,237062337,2355.1528565328
IDN,2008,240157903,2464.60193418272
IDN,2009,243220028,2546.21969707767
IDN,2010,246305322,2670.8129098953
IDN,2011,249470032,2799.62468790318
IDN,2012,252698525,2930.518445323
IDN,2013,255852467,3055.24246006469
IDN,2014,258877399,3170.72103011429
IDN,2015,261799249,3298.32068428393
IDN,2016,264627418,3425.92033845357
IDN,2017,267346658,3553.51999262321
IDN,2018,269951846,3701.32155461912
IDN,2019,272489381,3720.3853101253653
IDN,2020,274814866,3739.44906563161
IDN,2021,276758053,3850.68877253903
IND,2003,1116803006,841.278894571674
IND,2004,1135991513,892.596614581612
IND,2005,1154676322,947.732565646672
IND,2006,1172878890,1008.23275343783
IND,2007,1190676021,1069.24696813025
IND,2008,1207930964,1086.50605251513
IND,2009,1225524753,1155.10163274172
IND,2010,1243481564,1235.15939133951
IND,2011,1261224954,1281.61054354933
IND,2012,1278674502,1333.09626557668
IND,2013,1295829511,1399.4537980287
IND,2014,1312277191,1484.31640682913
IND,2015,1328024498,1585.7768389475734
IND,2016,1343944296,1687.2372710660165
IND,2017,1359657400,1788.69770318446
IND,2018,1374659064,1883.35772705062
IND,2019,1389030312,1844.9294164447
IND,2020,1402617695,1806.50110583878
IND,2021,1414203896,1965.30943437506
IRL,2003,3996521,46594.8620267616
IRL,2004,4070262,48856.3238587396
IRL,2005,4159914,50547.2123729763
IRL,2006,4273591,51656.8194855887
IRL,2007,4398942,52849.6948429458
IRL,2008,4489544,49461.1594281353
IRL,2009,4535375,46466.3794269222
IRL,2010,4560155,46991.6464673949
IRL,2011,4580084,47539.9181739968
IRL,2012,4599533,47147.1604669421
IRL,2013,4623816,47928.0346487005
IRL,2014,4657740,52044.6201181887
IRL,2015,4701957,57945.9541132596
IRL,2016,4762722,63847.288108330504
IRL,2017,4827445,69748.6221034014
IRL,2018,4898022,74029.0550611436
IRL,2019,4976456,77478.4957682693
IRL,2020,5039747,80927.936475395
IRL,2021,5110585,92781.2322150786
IRQ,2003,26802659,2250.06990123369
IRQ,2004,27577878,3354.26588756715
IRQ,2005,28407448,3310.86344473993
IRQ,2006,28616515,3471.98744698568
IRQ,2007,28391607,3565.58054079041
IRQ,2008,28971036,3781.78001712762
IRQ,2009,30058206,3768.17284328983
IRQ,2010,31045366,3881.94327045302
IRQ,2011,32161424,4030.01686860986
IRQ,2012,33654842,4387.90469058707
IRQ,2013,35281989,4504.82687537354
IRQ,2014,36550059,4446.97343234862
IRQ,2015,37560535,4543.4246575986035
IRQ,2016,38469627,4639.875882848586
IRQ,2017,39337353,4736.32710809857
IRQ,2018,40265624,4749.00921836896
IRQ,2019,41192171,4481.5038280147855
IRQ,2020,42116605,4213.99843766061
IRQ,2021,43071211,4182.5006404573
ISL,2003,289521,45088.9225976672
ISL,2004,292074,48101.7116286153
ISL,2005,296734,50674.4411254865
ISL,2006,303782,52306.1284689188
ISL,2007,311566,55457.3601417561
ISL,2008,317414,55360.8136015347
ISL,2009,318499,50581.0846203691
ISL,2010,318041,49528.4864575422
ISL,2011,319014,50058.8302502676
ISL,2012,320716,50375.4116888351
ISL,2013,323764,51696.0876528983
ISL,2014,327386,52102.5757919438
ISL,2015,330815,53621.04387081493
ISL,2016,335439,55139.511949686064
ISL,2017,343400,56657.9800285572
ISL,2018,352721,57731.6523401884
ISL,2019,360563,55097.979813026046
ISL,2020,366463,52464.3072858637
ISL,2021,372520,54285.0209153958
ISR,2003,6689700,28092.6176251486
ISR,2004,6809000,28883.247588548
ISR,2005,6930100,29623.7172812577
ISR,2006,7053700,30734.9619835354
ISR,2007,7180100,32103.1628576567
ISR,2008,7308800,32554.0413211945
ISR,2009,7485600,32178.5727387015
ISR,2010,7623600,33344.7213294093
ISR,2011,7765800,34540.6749784398
ISR,2012,7910500,34738.6587001
ISR,2013,8059500,35489.5086561247
ISR,2014,8215700,36129.3146105805
ISR,2015,8380100,36740.55944674353
ISR,2016,8546000,37351.80428290657
ISR,2017,8713300,37963.0491190696
ISR,2018,8882800,38729.6426036983
ISR,2019,9054000,38332.592937708105
ISR,2020,9215100,37935.5432717179
ISR,2021,9371400,40804.9689802536
ITA,2003,57399184,33110.1698494812
ITA,2004,57828179,33348.9744820456
ITA,2005,58166682,33407.6754716472
ITA,2006,58399861,33873.0493680093
ITA,2007,58756247,34159.9109244074
ITA,2008,59211181,33550.6340800063
ITA,2009,59555454,31587.0638416305
ITA,2010,59819407,31928.5543621096
ITA,2011,60026841,32039.5032494316
ITA,2012,60191247,30953.4147447427
ITA,2013,60311613,30330.0221599668
ITA,2014,60320707,30325.0287793923
ITA,2015,60229605,30761.86010995487
ITA,2016,60115223,31198.691440517432
ITA,2017,60002252,31635.52277108
ITA,2018,60148658,31819.3971830067
ITA,2019,59729081,30644.59805343465
ITA,2020,59438851,29469.7989238626
ITA,2021,59133173,32267.7091050201
JAM,2003,2656623,5467.17406988236
JAM,2004,2672225,5507.20135110043
JAM,2005,2687066,5525.73577833713
JAM,2006,2700968,5656.66803579988
JAM,2007,2713800,5710.53878446758
JAM,2008,2725635,5639.58974873397
JAM,2009,2736995,5372.14234169511
JAM,2010,2748568,5271.57221477938
JAM,2011,2760494,5339.62170188798
JAM,2012,2772430,5284.00852557589
JAM,2013,2783687,5289.88438546111
JAM,2014,2793749,5307.19165380801
JAM,2015,2802534,5400.173293309774
JAM,2016,2809915,5493.154932811537
JAM,2017,2815764,5586.1365723133
JAM,2018,2820097,5717.87621107532
JAM,2019,2823271,5517.85883070749
JAM,2020,2830739,5317.84145033966
JAM,2021,2837682,5607.45378253877
JOR,2003,5741828,3713.15193593268
JOR,2004,5882061,3935.15704743447
JOR,2005,6029587,4151.61313015439
JOR,2006,6427371,4209.86864014361
JOR,2007,6827227,4287.35229821209
JOR,2008,6989866,4489.95545537311
JOR,2009,7141753,4615.23067817324
JOR,2010,7297043,4621.5742854131
JOR,2011,7480424,4631.67703841605
JOR,2012,7587127,4677.47613977192
JOR,2013,7991809,4556.52023716712
JOR,2014,8791710,4282.11872849239
JOR,2015,9544729,4168.313149598744
JOR,2016,10006367,4054.507570705097
JOR,2017,10234226,3940.70199181145
JOR,2018,10462306,3928.77026821205
JOR,2019,10671891,3867.8248808805947
JOR,2020,10865228,3806.87949354914
JOR,2021,11066356,3874.32714084633
JPN,2003,127718000,31830.217584972
JPN,2004,127761000,32515.1158024695
JPN,2005,127773000,33098.5474664881
JPN,2006,127854000,33531.518563066
JPN,2007,128001000,33990.0360341367
JPN,2008,128063000,33557.6454041595
JPN,2009,128047000,31651.0837739562
JPN,2010,128070000,32942.2020783835
JPN,2011,127833000,33011.1342301291
JPN,2012,127629000,33518.4449368599
JPN,2013,127445000,34239.8862473488
JPN,2014,127276000,34386.9058552671
JPN,2015,127141000,34878.5948550338
JPN,2016,127076000,35370.283854800495
JPN,2017,126972000,35861.9728545672
JPN,2018,126811000,36138.5290824814
JPN,2019,126633000,35390.75047840265
JPN,2020,126261000,34642.9718743239
JPN,2021,125681593,35741.1601062924
KEN,2003,33652223,1169.14433674051
KEN,2004,34713455,1191.25443604556
KEN,2005,35796484,1223.44738472019
KEN,2006,36904008,1263.54164666211
KEN,2007,38036349,1309.91092948216
KEN,2008,39206351,1273.77226103073
KEN,2009,40408891,1276.73503486074
KEN,2010,41598567,1340.16467408856
KEN,2011,42758461,1370.58000874482
KEN,2012,43888303,1396.30178709756
KEN,2013,44986791,1413.94142522583
KEN,2014,46051440,1450.59338202277
KEN,2015,47088526,1481.1748345930866
KEN,2016,48139687,1511.7562871634032
KEN,2017,49197766,1542.33773973372
KEN,2018,50207107,1596.69045914945
KEN,2019,51202827,1603.0122999661298
KEN,2020,52217334,1609.33414078281
KEN,2021,53219166,1698.89578271444
KHM,2003,13050968,719.333494240509
KHM,2004,13244731,775.847139030978
KHM,2005,13439202,866.340290123209
KHM,2006,13639028,947.065220050691
KHM,2007,13841770,1030.23117620792
KHM,2008,14053479,1090.57475806147
KHM,2009,14276810,1117.25834194514
KHM,2010,14500726,1155.85236856699
KHM,2011,14722584,1221.38839852454
KHM,2012,14945085,1295.25271477893
KHM,2013,15170208,1376.29557595926
KHM,2014,15396772,1464.53115866927
KHM,2015,15623251,1560.99920746172
KHM,2016,15852803,1657.46725625417
KHM,2017,16073372,1753.93530504662
KHM,2018,16274522,1884.28374817086
KHM,2019,16481304,1896.45901167711
KHM,2020,16725474,1908.63427518336
KHM,2021,16974305,1938.76436741728
KOR,2003,47892330,20278.0406421178
KOR,2004,48082519,21244.8136800528
KOR,2005,48184561,22123.7613066851
KOR,2006,48438292,23162.1860111297
KOR,2007,48683638,24391.7651013448
KOR,2008,49054708,24934.5396367691
KOR,2009,49307835,25009.9148311999
KOR,2010,49554112,26623.0487122927
KOR,2011,49936638,27393.455357272
KOR,2012,50199853,27944.0564190045
KOR,2013,50428893,28732.711152033
KOR,2014,50746659,29470.6732991655
KOR,2015,51014947,30307.0831095259
KOR,2016,51217803,31143.4929198863
KOR,2017,51361911,31979.9027302467
KOR,2018,51585058,32852.8887488942
KOR,2019,51764822,33034.4093208525
KOR,2020,51836239,33215.9298928108
KOR,2021,51769539,34792.9397214598
KWT,2003,2109881,35169.6335737863
KWT,2004,2157320,37918.5405829238
KWT,2005,2236788,40451.2551656974
KWT,2006,2364733,41137.969927672
KWT,2007,2507887,41113.8693942735
KWT,2008,2651421,39852.5129115699
KWT,2009,2795484,35124.0853941026
KWT,2010,2943372,32568.4981754501
KWT,2011,3132814,33545.346271839
KWT,2012,3337109,33578.3309651964
KWT,2013,3507844,32311.1800008536
KWT,2014,3665876,31073.1537300624
KWT,2015,3834574,29731.559384573535
KWT,2016,4004096,28389.965039084665
KWT,2017,4154812,27048.3706935958
KWT,2018,4323515,26706.0191660864
KWT,2019,4442316,26123.7785324386
KWT,2020,4400267,25541.5378987908
KWT,2021,4360865,26203.2617257856
LBN,2003,4525508,6319.76518298647
LBN,2004,4599279,6633.75258002393
LBN,2005,4671102,6707.18024635316
LBN,2006,4751136,6696.37428200596
LBN,2007,4844118,7179.34520092306
LBN,2008,4925354,7701.29823027979
LBN,2009,4992287,8375.48851252821
LBN,2010,5041288,8955.54336184707
LBN,2011,5096020,8936.20027462737
LBN,2012,5235742,8920.8056984673
LBN,2013,5743436,8443.53856528784
LBN,2014,6346990,7830.4151113336
LBN,2015,6472469,7988.80142564147
LBN,2016,6323060,8147.18773994934
LBN,2017,6160128,8305.57405425721
LBN,2018,5984119,8388.7235123835
LBN,2019,5794594,7414.77597165636
LBN,2020,5702398,6440.82843092922
LBN,2021,5718122,5973.41933892988
LBR,2003,3119532,528.567395543421
LBR,2004,3156892,535.995882066218
LBR,2005,3301015,539.665378841936
LBR,2006,3490787,551.377446611852
LBR,2007,3669050,574.609394348543
LBR,2008,3821003,591.185378141907
LBR,2009,3943028,603.256211077605
LBR,2010,4058890,621.783295071575
LBR,2011,4221178,646.908727016597
LBR,2012,4373043,674.360011422232
LBR,2013,4470239,717.007280358975
LBR,2014,4564293,707.157694930142
LBR,2015,4659431,695.192096565213
LBR,2016,4755608,683.226498200284
LBR,2017,4848925,671.260899835355
LBR,2018,4944726,665.875439637137
LBR,2019,5043721,635.4504575342739
LBR,2020,5149463,605.025475431411
LBR,2021,5259323,621.927983063426
LBY,2003,5619398,11267.0627623548
LBY,2004,5736693,11529.1086646221
LBY,2005,5858798,12628.896152656
LBY,2006,5980211,13176.7758911904
LBY,2007,6104380,13712.9602583972
LBY,2008,6235430,13403.0004645911
LBY,2009,6366686,12549.0854345521
LBY,2010,6497839,12913.9334939386
LBY,2011,6343203,6569.59477578957
LBY,2012,6179328,12599.258882136
LBY,2013,6304628,10126.314927806
LBY,2014,6427252,7644.24843947404
LBY,2015,6531819,8241.365826449513
LBY,2016,6632126,8838.483213424986
LBY,2017,6738770,9435.60060040046
LBY,2018,6849055,10020.9165751361
LBY,2019,6951033,8061.85760773061
LBY,2020,7045399,6102.79864032512
LBY,2021,7135175,7731.35448152581
LKA,2003,19951521,2052.03045078787
LKA,2004,20087605,2149.10628588002
LKA,2005,20216524,2268.6880127005
LKA,2006,20352411,2426.34873273046
LKA,2007,20492545,2573.54362192705
LKA,2008,20629378,2708.58594222506
LKA,2009,20756435,2787.27350976338
LKA,2010,20879089,2993.01411511147
LKA,2011,21009048,3232.37350382301
LKA,2012,21169458,3484.79049033884
LKA,2013,20585000,3728.93586647848
LKA,2014,20778000,3929.92062032185
LKA,2015,20970000,4098.616380033794
LKA,2016,21209000,4267.312139745736
LKA,2017,21453000,4436.00789945768
LKA,2018,21670000,4493.03575444544
LKA,2019,21803000,4360.134453755691
LKA,2020,21919000,4227.23315306594
LKA,2021,22156000,4357.97225779491
LTU,2003,3415213,8218.69336289848
LTU,2004,3377075,8851.92598922347
LTU,2005,3322528,9692.86853763267
LTU,2006,3269909,10577.2145522871
LTU,2007,3231294,11889.3545234657
LTU,2008,3198231,12324.5197331387
LTU,2009,3162916,10612.9204044582
LTU,2010,3097282,10884.1161852582
LTU,2011,3028115,11836.7200384033
LTU,2012,2989139,12516.6184065667
LTU,2013,2961250,13145.8069309969
LTU,2014,2937253,13753.1895982305
LTU,2015,2911109,14400.792841768867
LTU,2016,2877325,15048.396085307233
LTU,2017,2842639,15695.9993288456
LTU,2018,2819200,16604.9021440809
LTU,2019,2811089,17024.27870368045
LTU,2020,2810369,17443.65526328
LTU,2021,2808380,18569.7057246217
LVA,2003,2287955,8149.00183600084
LVA,2004,2263122,8957.23393555082
LVA,2005,2238799,10106.2626157732
LVA,2006,2218357,11507.4648265658
LVA,2007,2200325,12810.0409502542
LVA,2008,2177322,12506.6945041012
LVA,2009,2141669,10675.425174228
LVA,2010,2097555,10500.8666223014
LVA,2011,2059709,11018.5152421583
LVA,2012,2034319,11971.0107466522
LVA,2013,2012647,12353.5386135301
LVA,2014,1993782,12731.6771959342
LVA,2015,1977527,13282.071888193934
LVA,2016,1959537,13832.466580453667
LVA,2017,1942248,14382.8612727134
LVA,2018,1927174,15120.0698171804
LVA,2019,1913822,15010.3996945335
LVA,2020,1900449,14900.7295718866
LVA,2021,1884490,16070.1680032322
MAR,2003,29571415,2229.576171875
MAR,2004,29953018,2301.08178710938
MAR,2005,30358144,2342.15478515625
MAR,2006,30771178,2489.99291992188
MAR,2007,31186468,2540.615234375
MAR,2008,31606767,2648.58569335938
MAR,2009,32030778,2710.66650390625
MAR,2010,32467016,2767.04223632813
MAR,2011,32912588,2879.53930664063
MAR,2012,33355241,2927.45043945313
MAR,2013,33787571,3008.185546875
MAR,2014,34204780,3051.458984375
MAR,2015,34607588,3115.1874186197933
MAR,2016,35023457,3178.9158528645867
MAR,2017,35446392,3242.64428710938
MAR,2018,35839760,3304.7119140625
MAR,2019,36210898,3197.8031005859402
MAR,2020,36584208,3090.89428710938
MAR,2021,36954442,3309.130859375
MDG,2003,18071854,433.601040301214
MDG,2004,18606608,443.278654985967
MDG,2005,19159707,450.955230911228
MDG,2006,19730909,461.540337897729
MDG,2007,20318583,473.785462328449
MDG,2008,20923840,490.963935389518
MDG,2009,21547280,457.789754866068
MDG,2010,22183340,447.417143030687
MDG,2011,22822300,441.755158414121
MDG,2012,23462438,442.641500123543
MDG,2013,24109290,440.674658903628
MDG,2014,24764348,443.343869908205
MDG,2015,25426702,447.846533130147
MDG,2016,26099952,452.349196352089
MDG,2017,26788375,456.851859574031
MDG,2018,27494926,459.330367799543
MDG,2019,28219554,441.127311610931
MDG,2020,28953556,422.924255422319
MDG,2021,29691083,431.599103077746
MEX,2003,102978515,9221.99666693097
MEX,2004,104394131,9421.28975988024
MEX,2005,105811504,9491.51730225718
MEX,2006,107253666,9813.8280424425
MEX,2007,108774360,9877.69532644737
MEX,2008,110374288,9826.3421836048
MEX,2009,111999721,9074.1188145564
MEX,2010,113623895,9389.06722084275
MEX,2011,115243504,9575.93437788582
MEX,2012,116818208,9782.51776305354
MEX,2013,118343573,9738.71059803658
MEX,2014,119784261,9862.48125444199
MEX,2015,121072306,9972.911742743227
MEX,2016,122251351,10083.342231044462
MEX,2017,123400057,10193.7727193457
MEX,2018,124573711,10296.8690928534
MEX,2019,125762982,9765.756358016315
MEX,2020,126799054,9234.64362317923
MEX,2021,127648148,9728.05680032556
MLT,2003,398582,17775.4264786392
MLT,2004,401268,17728.3659761648
MLT,2005,403834,18123.2685184554
MLT,2006,405308,18479.213008171
MLT,2007,406724,19342.3252929886
MLT,2008,409379,20064.4610845081
MLT,2009,412477,19635.9157805971
MLT,2010,414508,20750.6479461598
MLT,2011,416268,20867.9310851632
MLT,2012,420028,21529.3982167566
MLT,2013,424810,22626.4981391343
MLT,2014,433481,23866.0667851301
MLT,2015,444220,25426.264435617133
MLT,2016,454505,26986.462086104166
MLT,2017,467106,28546.6597365912
MLT,2018,483903,29536.8052374716
MLT,2019,503912,28699.312760962697
MLT,2020,515490,27861.8202844538
MLT,2021,518150,31436.3493030938
MMR,2003,46667192,411.498764127557
MMR,2004,47068772,463.33013572168
MMR,2005,47438365,522.099544791815
MMR,2006,47785135,586.085579935448
MMR,2007,48125043,651.729730899198
MMR,2008,48390793,714.620419027129
